name_full,IronMan_Rank,Good_IronMan_Rank,team,pos,ADP,Good_IronMan_Score,IronMan_Score,DurabilityZ,ProductionZ,EfficiencyZ,MinutesZ,ValueZ,GP,MIN,Weighted_GP,GP_Median,Durability_Composite,Durability_Penalty,Seasons_Used,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,FG3M_PG,FG3_PCT,FT_PCT,TOV_PG,DD2_PG
Cody Martin,194,380,PHX,"SG,SF,PF",,-0.34989208184930853,0.0,-0.929279005885111,0.09030487114355694,-0.07151213976343451,0.3008779011786533,0.10230025943226737,53,1173.2066666666667,40.900000000000006,28.0,19.35222222222222,17.67777777777778,"2024-25,2023-24,2022-23",6.754716981132075,4.226415094339623,1.9811320754716981,1.0566037735849056,0.6037735849056604,0.8113207547169812,0.285,0.705,0.9622641509433962,0.0
Jarace Walker,194,320,IND,"SF,PF",,-0.1234481846665023,0.0,-0.1952596350915847,-0.2111691341326136,0.19561661511588507,-0.35510387721778663,-0.11012380733305989,75,1186.62,61.00000000000001,54.0,36.85000000000001,22.05,"2024-25,2023-24",6.1466666666666665,3.0533333333333332,1.4666666666666666,0.72,0.3333333333333333,1.0,0.405,0.667,1.04,0.0
Johnny Juzang,194,405,MIN,"SG,SF",,-0.4168061239601223,0.0,-1.07801254742703,-0.17044928808510917,0.41289305122366665,0.062469473119271555,0.04147596482650283,64,1269.83,46.2,20.0,15.806666666666668,22.533333333333335,"2024-25,2023-24,2022-23",8.921875,2.875,1.0625,0.609375,0.125,1.84375,0.376,0.849,0.5625,0.0
Simone Fontecchio,194,215,MIA,"SF,PF",,0.25097170811214875,0.0,0.9571806076611415,-0.4356997063729472,0.21189673798435474,-0.28576042528529055,-0.22113331739044204,75,1236.6816666666666,70.00000000000001,66.0,64.32222222222224,4.477777777777778,"2024-25,2023-24,2022-23",5.946666666666666,2.8666666666666667,0.8666666666666667,0.41333333333333333,0.16,1.0133333333333334,0.335,0.833,0.72,0.0
Paul Reed,194,262,DET,C,,0.07710409543718368,0.0,0.3524116632843314,-0.3157191296598393,0.3121354099369342,-0.9886655959506344,-0.04379173168083254,45,437.5366666666667,58.50000000000001,69.0,49.90555555555556,11.744444444444445,"2024-25,2023-24,2022-23",4.088888888888889,2.7333333333333334,0.9777777777777777,0.8666666666666667,0.5555555555555556,0.17777777777777778,0.286,0.762,0.5777777777777777,0.0
Vít Krejčí,194,328,ATL,"SG,SF",,-0.14523978936953152,0.0,-0.5725235916068758,0.0037735944470659788,0.411301047471962,0.10199999567969968,0.11252952510873043,57,1152.6316666666667,43.7,29.0,27.856666666666666,11.433333333333334,"2024-25,2023-24,2022-23",7.228070175438597,2.736842105263158,2.5789473684210527,0.631578947368421,0.45614035087719296,1.5789473684210527,0.437,0.711,0.8771929824561403,0.017543859649122806
Jake LaRavia,194,291,LAL,"SF,PF",,-0.02491791219380929,0.0,-0.1746112618847312,0.028176902642467354,0.16827915751548123,0.12506584807245652,0.02415561887751064,66,1349.28,53.60000000000001,35.0,37.342222222222226,10.677777777777779,"2024-25,2023-24,2022-23",6.9393939393939394,3.9242424242424243,2.393939393939394,0.9393939393939394,0.3484848484848485,0.9090909090909091,0.423,0.678,1.303030303030303,0.030303030303030304
Jaxson Hayes,194,235,LAL,C,,0.17480260743874262,0.0,0.5171325457065007,-0.10074085608961854,0.04122965795994886,0.028301918842030645,0.20367005641299,56,1092.6833333333334,59.30000000000001,56.0,53.83222222222223,4.477777777777778,"2024-25,2023-24,2022-23",6.839285714285714,4.803571428571429,1.0357142857142858,0.5535714285714286,0.9107142857142857,0.0,0.0,0.622,0.7678571428571429,0.03571428571428571
Jabari Walker,194,229,PHI,"PF,C",,0.20551954246496745,0.0,0.772883389467237,-0.4755482847977586,0.43292750298588023,-0.7016208657328442,-0.21126705694759737,60,749.165,63.20000000000001,60.0,59.92888888888889,2.3111111111111113,"2024-25,2023-24,2022-23",5.216666666666667,3.5166666666666666,0.6166666666666667,0.55,0.1,0.4666666666666667,0.389,0.69,0.5666666666666667,0.016666666666666666
Jamal Shead,194,154,TOR,PG,,0.4914475173523192,0.0,1.4051058142477415,-0.10811971387784289,-0.1367346139782016,0.03302506938963263,-0.12272982245986623,75,1466.825,75.0,75.0,75.0,0.0,2024-25,7.1066666666666665,1.5333333333333334,4.213333333333333,0.7733333333333333,0.13333333333333333,0.96,0.323,0.768,1.56,0.013333333333333334
Dalano Banton,194,280,DAL,"SG,SF",,0.019653448988399255,0.0,0.22097055167411178,-0.10675528333594878,-0.13016329173432975,-0.26222916414882935,-0.10845308544201387,67,1119.945,59.50000000000001,54.0,46.77222222222223,11.077777777777778,"2024-25,2023-24,2022-23",8.343283582089553,2.014925373134328,2.388059701492537,0.6417910447761194,0.5074626865671642,1.0746268656716418,0.324,0.728,1.2835820895522387,0.0
Seth Curry,194,234,GSW,SG,,0.17498849483088166,0.0,0.5783785104780713,-0.4860324863326465,0.6902504258635586,-0.3763581492570417,-0.145153140153632,68,1061.9566666666667,60.10000000000001,61.0,55.29222222222223,5.077777777777778,"2024-25,2023-24,2022-23",6.529411764705882,1.661764705882353,0.8823529411764706,0.39705882352941174,0.10294117647058823,1.2205882352941178,0.456,0.846,0.47058823529411764,0.0
Gabe Vincent,194,416,LAL,"PG,SG",,-0.46918348116989017,0.0,-0.9482960177776534,-0.29574683132610086,0.14216829235805736,0.20489032286941222,-0.15777172791244976,72,1527.265,53.300000000000004,68.0,18.89888888888889,38.81111111111111,"2024-25,2023-24,2022-23",6.388888888888889,1.2777777777777777,1.3611111111111112,0.7083333333333334,0.18055555555555555,1.5138888888888888,0.353,0.714,0.5694444444444444,0.0
Alec Burks,194,247,MIA,"SG,SF",,0.13404554793807066,0.0,0.37450495651243204,-0.23621564564177475,0.39364911794903873,-0.16802605541277135,-0.05770134434900636,49,863.4966666666667,54.30000000000001,51.0,50.43222222222222,2.8777777777777778,"2024-25,2023-24,2022-23",7.26530612244898,2.5306122448979593,1.1224489795918366,0.5714285714285714,0.14285714285714285,1.7959183673469388,0.425,0.776,0.5918367346938775,0.0
Ben Simmons,194,360,LAC,"PG,C",,-0.30977186670423934,0.0,-0.54931165062039,0.1006951451019983,-0.6516263224844132,0.2820531935307067,0.06581572034091458,51,1119.6933333333334,39.30000000000001,42.0,28.410000000000004,11.700000000000001,"2024-25,2023-24,2022-23",5.019607843137255,4.7254901960784315,5.588235294117647,0.7450980392156863,0.45098039215686275,0.0,0.0,0.727,2.0,0.0196078431372549
Jordan Hawkins,194,206,NOP,"SG,SF",,0.2808007558606826,0.0,0.7215071606472493,-0.030557709048761983,0.022104876106438374,0.45093051818199187,0.012847458891783733,56,1320.5,59.66666666666667,61.5,58.704166666666666,1.5125000000000002,"2024-25,2023-24",10.785714285714286,2.8214285714285716,1.1785714285714286,0.5357142857142857,0.4107142857142857,1.9642857142857142,0.331,0.816,1.0357142857142858,0.0
Marcus Sasser,194,217,DET,PG,,0.24908956475990934,0.0,0.77237067591131,-0.3369787164513625,0.37466390487965157,-0.5210398076645304,-0.12447697721351708,57,810.7866666666666,61.66666666666667,64.0,59.91666666666666,2.45,"2024-25,2023-24",6.578947368421052,1.2105263157894737,2.3333333333333335,0.6491228070175439,0.07017543859649122,1.0175438596491229,0.382,0.843,0.9473684210526315,0.017543859649122806
Bruce Brown,194,278,DEN,SG,,0.026659050580432296,0.0,0.09819896019137374,-0.1106750895344187,0.15824751158825143,0.33623758549875243,0.009430642462500919,41,921.53,52.7,67.0,43.84555555555555,13.144444444444446,"2024-25,2023-24,2022-23",8.292682926829269,4.0,2.048780487804878,0.8292682926829268,0.24390243902439024,0.6585365853658537,0.333,0.815,0.9512195121951219,0.0
Tristan da Silva,194,152,ORL,"SF,PF",,0.49345628063936503,0.0,1.3631565233083096,-0.2650553850527955,0.2710791266857969,0.28761058184223637,-0.07335717290035036,74,1628.6116666666667,74.0,74.0,74.0,0.0,2024-25,7.202702702702703,3.310810810810811,1.527027027027027,0.44594594594594594,0.24324324324324326,1.0810810810810811,0.335,0.873,0.7567567567567568,0.013513513513513514
Julian Strawther,194,227,DEN,"SG,SF",,0.2128960794736362,0.0,0.626422101184537,-0.2154399702254752,0.2425161354500572,0.2123847302554915,-0.0474895220396964,65,1383.47,60.0,57.5,56.4375,2.8125,"2024-25,2023-24",9.046153846153846,2.1846153846153844,1.2769230769230768,0.6,0.24615384615384617,1.4461538461538461,0.349,0.822,0.8769230769230769,0.0
Jonathan Mogbo,194,197,TOR,"PF,C",,0.34850833243222146,0.0,0.9017143229745584,0.027619186598087576,-0.11612535698418473,0.12128289032312542,0.027905871573685324,63,1285.655,63.0,63.0,62.99999999999999,0.0,2024-25,6.174603174603175,4.936507936507937,2.3174603174603177,0.873015873015873,0.5396825396825397,0.2698412698412698,0.243,0.732,1.1111111111111112,0.047619047619047616
Ryan Dunn,194,159,PHX,"SF,PF",,0.46807954670213986,0.0,1.3631565233083096,-0.12643601034708296,-0.13304329241175397,-0.01870880993875386,-0.148319433347886,74,1410.4166666666667,74.0,74.0,74.0,0.0,2024-25,6.905405405405405,3.608108108108108,0.7702702702702703,0.5945945945945946,0.5405405405405406,1.1081081081081081,0.311,0.487,0.5405405405405406,0.04054054054054054
Brandon Boston,194,307,NOP,"SF,PF",,-0.0882381875393546,0.0,-0.39172214765792446,0.11990071644144036,0.10245192473619527,0.4568792885758033,0.1502746835844548,42,992.78,37.00000000000001,32.0,32.166666666666664,3.333333333333334,"2024-25,2023-24,2022-23",10.666666666666666,3.1904761904761907,2.1904761904761907,1.2619047619047619,0.21428571428571427,1.1666666666666667,0.35,0.788,1.2380952380952381,0.0
Ronald Holland II,194,151,DET,"SF,PF",,0.4998565474414961,0.0,1.6568015598843326,-0.43127907282849975,0.04823776309581478,-0.37463455721488725,-0.2122922601426425,81,1266.3216666666667,81.0,81.0,81.0,0.0,2024-25,6.444444444444445,2.691358024691358,1.0123456790123457,0.6049382716049383,0.20987654320987653,0.4444444444444444,0.238,0.754,0.8888888888888888,0.0
Ryan Rollins,194,434,MIL,PG,,-0.5431886889196393,0.0,-1.3234158994227063,-0.24610566960885677,0.4230996934649293,-0.4784411807908829,-0.053476514956922294,56,819.525,38.70000000000001,13.0,9.95666666666667,21.033333333333335,"2024-25,2023-24,2022-23",6.232142857142857,1.9285714285714286,1.8571428571428572,0.75,0.30357142857142855,0.875,0.408,0.8,0.9464285714285714,0.017857142857142856
Larry Nance Jr.,194,289,CLE,"PF,C",,-0.019554843338358482,0.0,-0.5368666943083586,0.2318230379794784,0.5123130959659681,0.006372269424234509,0.2198276064472346,24,463.2266666666667,39.2,61.0,28.706666666666667,17.033333333333335,"2024-25,2023-24,2022-23",8.458333333333334,4.291666666666667,1.5833333333333333,0.8333333333333334,0.5416666666666666,1.4166666666666667,0.447,0.692,0.6666666666666666,0.125
Kyle Lowry,194,296,PHI,PG,,-0.04723155955002786,0.0,0.013088509907593453,-0.1844032693183382,0.1064717210713502,-0.041387740808879796,-0.06850825542285914,35,659.4483333333334,44.50000000000001,55.0,41.81666666666667,5.833333333333334,"2024-25,2023-24,2022-23",3.942857142857143,1.9142857142857144,2.742857142857143,0.9428571428571428,0.3142857142857143,0.8285714285714286,0.33,0.818,0.6,0.0
Julian Phillips,194,306,CHI,"SF,PF",,-0.08598531822451119,0.0,0.14820018447501326,-0.5412426129986257,0.3561582659246691,-0.522114014686085,-0.2326614650630743,79,1122.905,66.0,59.5,45.037499999999994,19.0125,"2024-25,2023-24",4.632911392405063,2.1392405063291138,0.4936708860759494,0.4810126582278481,0.25316455696202533,0.6329113924050633,0.327,0.789,0.34177215189873417,0.0
Garrison Mathews,194,249,NYK,"SG,SF",,0.13110337997634058,0.0,0.3774414068781923,-0.20189187856693902,0.30441784325919635,-0.16524889246606056,-0.04246854072561872,47,829.5083333333333,53.400000000000006,54.0,50.50222222222222,3.0777777777777784,"2024-25,2023-24,2022-23",7.51063829787234,1.851063829787234,1.2765957446808511,0.5531914893617021,0.3191489361702128,1.8085106382978724,0.39,0.821,0.6595744680851063,0.0
Caleb Martin,194,239,DAL,"SF,PF",,0.16447570234652606,0.0,0.37636936944307375,0.08982951537879424,-0.11001925791110576,0.8131514085529639,0.006703398832528339,45,1218.0166666666667,53.300000000000004,64.0,50.476666666666674,6.033333333333334,"2024-25,2023-24,2022-23",7.911111111111111,3.933333333333333,2.111111111111111,1.0222222222222221,0.5111111111111111,0.8222222222222222,0.359,0.622,1.2444444444444445,0.022222222222222223
Aaron Holiday,194,220,HOU,"PG,SG",,0.24441632411061645,0.0,0.9039050081680621,-0.5107960307162839,0.4358636656495257,-0.6712766311894697,-0.23075150528660743,62,792.2466666666667,66.9,63.0,63.05222222222221,2.6777777777777785,"2024-25,2023-24,2022-23",5.483870967741935,1.2580645161290323,1.3387096774193548,0.3064516129032258,0.1774193548387097,1.1612903225806452,0.398,0.829,0.5967741935483871,0.0
Eric Gordon,194,273,PHI,"SG,SF",,0.03874885258294324,0.0,0.19747894874802951,-0.25029913024209227,0.2993846259028417,0.04832221560024261,-0.0976614053776071,39,768.4916666666667,50.7,68.0,46.21222222222222,9.677777777777777,"2024-25,2023-24,2022-23",6.82051282051282,1.1794871794871795,1.6666666666666667,0.6666666666666666,0.3076923076923077,1.435897435897436,0.409,0.75,0.717948717948718,0.0
Andre Drummond,194,267,PHI,C,,0.04823976578074028,0.0,0.1415931711520528,0.15943357578104975,-0.3608546649625037,-0.04923616012678604,0.032154921036618,40,750.6333333333333,54.400000000000006,67.0,44.879999999999995,13.3,"2024-25,2023-24,2022-23",7.325,7.75,0.85,0.975,0.45,0.075,0.15,0.622,1.375,0.125
Karlo Matković,194,253,NOP,"PF,C",,0.1230006907935553,0.0,0.02077921324648916,0.08883909016602831,0.3957668471427415,-0.043250287214925735,0.2029667679705864,42,790.585,42.0,42.0,42.0,0.0,2024-25,7.738095238095238,4.976190476190476,1.0952380952380953,0.5238095238095238,0.9761904761904762,0.5,0.318,0.773,1.0238095238095237,0.09523809523809523
Moritz Wagner,194,317,ORL,C,,-0.11637461097734891,0.0,-0.4988792808465394,0.11095509081328776,0.1939753251797588,-0.04514416463621299,0.1481871259680515,30,564.1566666666666,47.70000000000001,57.0,29.612222222222233,20.877777777777776,"2024-25,2023-24,2022-23",12.866666666666667,4.933333333333334,1.4,0.8,0.4,0.9,0.36,0.718,1.6333333333333333,0.03333333333333333
John Konchar,194,279,MEM,"SG,SF",,0.021931976905769895,0.0,0.21369934124461,-0.4333271865705904,0.5489155751808101,-0.7380637655367762,-0.09850232712814089,46,558.2233333333334,51.30000000000001,55.0,46.598888888888894,5.811111111111111,"2024-25,2023-24,2022-23",2.4347826086956523,3.282608695652174,0.9130434782608695,0.6521739130434783,0.30434782608695654,0.5,0.371,0.875,0.34782608695652173,0.0
Sandro Mamukelashvili,194,263,TOR,"PF,C",,0.07415484390582874,0.0,0.31400475691311813,-0.36834695506742954,0.4794586158377664,-0.8386202105613405,-0.1077393391060007,61,681.2083333333334,54.70000000000002,46.0,48.99,3.1,"2024-25,2023-24,2022-23",6.311475409836065,3.0655737704918034,0.7868852459016393,0.36065573770491804,0.2786885245901639,0.9836065573770492,0.373,0.741,0.4262295081967213,0.03278688524590164
Drew Eubanks,194,186,SAC,C,,0.38007217296525325,0.0,1.0521258361540553,-0.4721101130444647,0.7403294186070851,-0.7282586692524227,-0.14751229533307997,61,746.01,66.9,75.0,66.58555555555556,2.744444444444445,"2024-25,2023-24,2022-23",4.590163934426229,3.7049180327868854,0.8852459016393442,0.19672131147540983,0.639344262295082,0.04918032786885246,0.5,0.662,0.6721311475409836,0.0
Talen Horton-Tucker,194,261,CHI,"SG,SF",,0.07748023463453362,0.0,0.5823403879556841,-0.5016020023819515,0.2259244020252029,-0.702512562916615,-0.26696170951213516,58,723.695,56.60000000000001,58.0,55.38666666666667,1.6333333333333333,"2024-25,2023-24,2022-23",6.5344827586206895,1.7241379310344827,1.4310344827586208,0.3620689655172414,0.1896551724137931,0.7068965517241379,0.336,0.735,0.6896551724137931,0.0
Malcolm Brogdon,194,374,NYK,"PG,SG",,-0.3386428137046814,0.0,-0.9531901017205874,0.11354534532638683,-0.013924555735005922,0.44291431303246587,0.07578701162958844,24,564.0766666666667,32.800000000000004,39.0,18.782222222222217,15.877777777777778,"2024-25,2023-24,2022-23",12.708333333333334,3.7916666666666665,4.083333333333333,0.5416666666666666,0.20833333333333334,0.6666666666666666,0.286,0.88,1.5833333333333333,0.08333333333333333
Duop Reath,194,294,POR,C,,-0.034612969432567406,0.0,0.288555520409863,-0.592774072807692,0.435372257632821,-0.9386034133077608,-0.23270186202499155,46,469.4266666666667,53.33333333333334,57.0,48.38333333333334,6.050000000000001,"2024-25,2023-24",4.217391304347826,2.0,0.5652173913043478,0.2608695652173913,0.30434782608695654,0.7391304347826086,0.321,0.909,0.34782608695652173,0.0
Trendon Watford,194,256,PHI,"PF,C",,0.10504268003056516,0.0,0.3915643348278013,-0.08434638231923687,-0.08922250486430303,0.15612965022906533,-0.0965827398622939,44,912.6766666666666,51.500000000000014,62.0,50.838888888888896,3.811111111111112,"2024-25,2023-24,2022-23",10.227272727272727,3.6363636363636362,2.6136363636363638,0.6136363636363636,0.2727272727272727,0.6590909090909091,0.33,0.762,1.8863636363636365,0.022727272727272728
KJ Martin,194,302,UTA,"SF,PF",,-0.0748537042649362,0.0,0.006330013034018303,-0.3927582178285064,0.39858788826429514,0.20339661096546213,-0.04353735919083471,43,911.4983333333333,52.000000000000014,60.0,41.65555555555556,12.744444444444445,"2024-25,2023-24,2022-23",6.372093023255814,2.9069767441860463,1.1162790697674418,0.3953488372093023,0.5116279069767442,0.3488372093023256,0.259,0.787,0.5581395348837209,0.0
Jordan Goodwin,194,303,PHX,"PG,SG",,-0.07602335537659166,0.0,-0.2709548000756267,-0.07149093251481133,0.3047746882979178,-0.05509025512971437,0.06555756017266814,29,542.575,40.7,57.0,35.04555555555555,10.544444444444444,"2024-25,2023-24,2022-23",5.551724137931035,3.8620689655172415,1.4482758620689655,1.0344827586206897,0.3793103448275862,0.896551724137931,0.382,0.818,0.896551724137931,0.0
Nick Smith Jr.,194,233,LAL,"PG,SG",,0.1776402778986643,0.0,0.5886677393390484,-0.20631484022249175,0.12349559126020832,0.3711543328744364,-0.09991572231330934,60,1368.7466666666667,57.000000000000014,55.5,55.5375,1.0125,"2024-25,2023-24",9.85,2.1333333333333333,2.4166666666666665,0.2833333333333333,0.1,1.7333333333333334,0.34,0.935,1.3666666666666667,0.016666666666666666
Dalen Terry,194,275,CHI,"SG,SF",,0.033963481685470275,0.0,0.4849714226529363,-0.5006142170470503,0.20110299721557945,-0.5938996003209798,-0.29333653015726735,73,987.1783333333333,65.30000000000001,59.0,53.06555555555556,10.344444444444445,"2024-25,2023-24,2022-23",4.465753424657534,1.6986301369863013,1.3287671232876712,0.6027397260273972,0.2054794520547945,0.5068493150684932,0.356,0.71,0.726027397260274,0.0
Richaun Holmes,194,314,WAS,C,,-0.11062655374932087,0.0,-0.26382342061592323,-0.09173516766941925,0.15798440782408063,-0.2087725992664052,0.21173084636549674,31,534.135,34.800000000000004,40.0,35.215555555555554,1.1444444444444446,"2024-25,2023-24,2022-23",7.419354838709677,5.709677419354839,1.3548387096774193,0.2903225806451613,0.7419354838709677,0.0,0.0,0.833,0.6774193548387096,0.0967741935483871
Ja'Kobe Walter,194,241,TOR,"PG,SG",,0.16037651988651025,0.0,0.440272122640808,-0.10167236321597599,0.12468308058288716,0.20531042167954033,-0.027384179582384583,52,1103.235,52.0,52.0,52.0,0.0,2024-25,8.634615384615385,3.076923076923077,1.5576923076923077,0.8269230769230769,0.19230769230769232,1.25,0.349,0.795,0.9615384615384616,0.019230769230769232
Ricky Council IV,194,347,BKN,"SG,SF",,-0.22816321647133586,0.0,-0.2195552660940059,-0.34862402572984375,-0.004457498708979865,-0.21985403767956704,-0.22175033084638118,73,1250.015,59.33333333333334,52.5,36.270833333333336,21.012500000000003,"2024-25,2023-24",7.287671232876712,2.9315068493150687,1.3287671232876712,0.4383561643835616,0.1780821917808219,0.7534246575342466,0.258,0.804,0.7123287671232876,0.0410958904109589
Jamison Battle,194,210,TOR,"SF,PF",,0.26759266249484115,0.0,0.7339171592168312,-0.33772722543680583,0.5455834449141548,-0.16457866551543104,-0.053017065103756256,59,1041.6783333333333,59.0,59.0,59.0,0.0,2024-25,7.101694915254237,2.6779661016949152,0.8983050847457628,0.288135593220339,0.1694915254237288,1.7796610169491525,0.405,0.889,0.4576271186440678,0.0
Matisse Thybulle,194,351,POR,"SG,SF",,-0.25243172614008846,0.0,-1.1995722705048506,0.529668037991084,0.07764983432709108,0.1640381831216685,0.24174938802330692,15,312.2816666666667,35.60000000000001,65.0,12.908888888888885,31.511111111111116,"2024-25,2023-24,2022-23",7.466666666666667,3.466666666666667,1.8666666666666667,2.2,0.6,1.4,0.438,0.467,0.8666666666666667,0.0
Justin Edwards,194,254,PHI,SF,,0.1119664561210792,0.0,0.10467779512535293,0.12791461401669021,0.09464746232130959,0.7276107411836695,0.12364538320872076,44,1154.72,44.0,44.0,44.0,0.0,2024-25,10.113636363636363,3.3636363636363638,1.5681818181818181,1.0227272727272727,0.36363636363636365,1.5681818181818181,0.363,0.696,1.1136363636363635,0.022727272727272728
Tyrese Martin,194,397,BKN,"PG,SG,SF",,-0.39801782268999525,0.0,-0.9468510977564062,-0.07098341553511349,0.04557991313306338,0.2786486858745656,-0.038148387296479805,60,1315.32,45.33333333333334,38.0,18.933333333333337,24.200000000000003,"2024-25,2022-23",8.716666666666667,3.65,2.033333333333333,0.5666666666666667,0.15,1.65,0.351,0.793,1.2333333333333334,0.016666666666666666
Josh Okogie,194,265,HOU,"SG,SF",,0.057681096681787614,0.0,0.0933048762484406,-0.048166504960975375,0.1981287408340076,-0.37558434350561976,0.04287647349989143,40,624.9783333333334,49.20000000000001,60.0,43.728888888888896,8.71111111111111,"2024-25,2023-24,2022-23",7.075,2.825,0.825,1.2,0.475,0.8,0.348,0.741,0.775,0.025
Delon Wright,194,332,IND,"PG,SG",,-0.1642898906934043,0.0,0.07918194829883159,-0.3617841020705139,-0.2562451459236569,-0.35086355410505843,-0.322566806344153,40,634.4966666666667,43.10000000000001,47.0,43.39222222222222,0.8777777777777779,"2024-25,2023-24,2022-23",3.125,1.65,1.925,0.875,0.3,0.5,0.274,0.6,0.55,0.0
Gary Harris,194,310,MIL,"SG,SF",,-0.1034387650236115,0.0,0.3085513490909922,-0.5758148153093011,0.017333107318560415,-0.460563950844408,-0.4335013909821376,48,710.71,49.80000000000001,48.0,48.86000000000001,0.4,"2024-25,2023-24,2022-23",3.0208333333333335,1.3333333333333333,0.625,0.5416666666666666,0.25,0.75,0.356,0.583,0.3541666666666667,0.0
Kessler Edwards,194,292,DEN,"PF,C",,-0.025728358118321387,0.0,-0.07644992108646104,-0.3656306526246955,0.7555193568307061,-0.41848536675005377,-0.0038394429667375743,40,608.46,43.800000000000004,40.0,39.682222222222215,2.9777777777777783,"2024-25,2023-24,2022-23",4.2,2.875,1.05,0.475,0.5,0.55,0.407,0.923,0.4,0.025
Shake Milton,194,282,LAL,"PG,SG",,0.0049187240353894685,0.0,0.34080569279108835,-0.49258329555795266,0.32814882571067594,-0.474582247696579,-0.2468424942943646,57,836.2766666666666,56.20000000000001,57.0,49.62888888888889,6.81111111111111,"2024-25,2023-24,2022-23",5.526315789473684,1.8245614035087718,1.7894736842105263,0.43859649122807015,0.07017543859649122,0.6666666666666666,0.358,0.797,0.7017543859649122,0.017543859649122806
Lindy Waters III,194,312,SAS,"SG,SF",,-0.10763836099156383,0.0,0.07023276623175288,-0.403975092223559,0.12929284702579305,-0.44363402429144627,-0.2404215711181011,52,778.41,46.70000000000001,41.0,43.17888888888889,1.8111111111111111,"2024-25,2023-24,2022-23",4.923076923076923,2.1153846153846154,1.0,0.5192307692307693,0.21153846153846154,1.2307692307692308,0.344,0.727,0.38461538461538464,0.0
Zeke Nnaji,194,258,DEN,"PF,C",,0.09775059889121224,0.0,0.6372939590863395,-0.535105129623569,0.28437533553052025,-0.890695449590774,-0.2597913915020963,57,607.9666666666667,56.900000000000006,57.0,56.69666666666666,0.23333333333333336,"2024-25,2023-24,2022-23",3.2280701754385963,1.5789473684210527,0.40350877192982454,0.43859649122807015,0.6666666666666666,0.2982456140350877,0.327,0.614,0.24561403508771928,0.0
Andre Jackson Jr.,194,244,MIL,"SG,SF",,0.14646918479995147,0.0,0.8562692577901744,-0.5100211676935243,0.03984974380645729,-0.4790791687411608,-0.40373831713395814,67,980.0916666666667,63.66666666666667,62.0,61.91666666666667,1.25,"2024-25,2023-24",3.4328358208955225,2.716417910447761,1.2388059701492538,0.5074626865671642,0.208955223880597,0.44776119402985076,0.395,0.5,0.8656716417910447,0.0
Mo Bamba,194,322,UTA,C,,-0.13139843308579027,0.0,-0.1425433594776989,-0.24517484274052095,0.11844423900748839,-0.6563964518894342,-0.05670067934181924,32,413.485,41.2,49.0,38.10666666666667,5.433333333333334,"2024-25,2023-24,2022-23",4.3125,4.53125,0.5625,0.28125,0.96875,0.46875,0.278,0.704,0.625,0.0
Marcus Smart,194,383,LAL,"PG,SG",,-0.36493741932947993,0.0,-0.9661943819118111,0.12130609791846762,-0.13491052866071251,0.08001664524893834,0.047484470600317054,34,680.34,32.5,34.0,18.47222222222222,14.477777777777781,"2024-25,2023-24,2022-23",8.970588235294118,2.1176470588235294,3.2058823529411766,1.1470588235294117,0.2647058823529412,1.4411764705882353,0.348,0.761,1.588235294117647,0.0
DaQuan Jeffries,194,370,CHA,"SF,PF",,-0.3340890650080263,0.0,-0.7238207009284268,-0.19699370668228927,0.17118349018130058,0.36965521571965093,-0.053567872210176615,47,1071.5066666666667,37.0,32.0,24.25,11.25,"2024-25,2023-24",6.702127659574468,2.872340425531915,1.127659574468085,0.5531914893617021,0.5319148936170213,1.1702127659574468,0.335,0.8,0.7446808510638298,0.0
Caleb Houstan,194,245,ATL,"SG,SF",,0.1351983280124948,0.0,0.6536541825527182,-0.6063162607079432,0.5813157963729239,-0.5873501850849105,-0.2420107623354099,58,787.99,57.60000000000001,58.0,57.086666666666666,0.6333333333333333,"2024-25,2023-24,2022-23",4.120689655172414,1.293103448275862,0.603448275862069,0.3793103448275862,0.10344827586206896,1.103448275862069,0.4,0.882,0.22413793103448276,0.0
Mouhamed Gueye,194,403,ATL,"PF,C",,-0.4127457940688213,0.0,-1.173202480117091,0.08587031538117532,0.11093535912772502,-0.32159600102679015,0.1504269195542172,33,532.7566666666667,24.000000000000004,19.5,13.537499999999998,9.1125,"2024-25,2023-24",5.96969696969697,4.212121212121212,0.8181818181818182,0.8484848484848485,1.0,0.6363636363636364,0.259,0.762,0.45454545454545453,0.06060606060606061
Bol Bol,194,340,PHX,"PF,C",,-0.19658333909227194,0.0,-0.43204007728304533,-0.2954976587085462,0.4721587765218234,-0.7045518272419595,-0.024112264494771017,36,448.48333333333335,41.5,43.0,31.20555555555555,10.744444444444445,"2024-25,2023-24,2022-23",6.777777777777778,2.888888888888889,0.6111111111111112,0.25,0.6944444444444444,0.8888888888888888,0.344,0.769,0.5555555555555556,0.027777777777777776
Oso Ighodaro,194,255,PHX,C,,0.10534853971356703,0.0,0.817815741095695,-0.43909081713679016,-0.2307071493499745,-0.2181306744585642,-0.1506183622969015,61,1045.545,61.0,61.0,61.0,0.0,2024-25,4.180327868852459,3.639344262295082,1.1639344262295082,0.45901639344262296,0.47540983606557374,0.0,0.0,0.58,0.639344262295082,0.0
